filepath,valid,width,height,channels,file_size_bytes,color_mode,error,label,dataset,filename,file_hash
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3648.jpg,True,259,194,3,9913,RGB,,without_mask,mask,without_mask_3648.jpg,14b249bfff3fdf4b436c1006694099b8
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3649.jpg,True,203,233,3,21431,RGB,,without_mask,mask,without_mask_3649.jpg,3db25f1fa94a7894cf2c192fa429bf4f
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_365.jpg,True,147,143,3,6704,RGB,,without_mask,mask,without_mask_365.jpg,fb0c269f40fbc04b7c02ef56e6ce43e7
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3650.jpg,True,338,414,3,45227,RGB,,without_mask,mask,without_mask_3650.jpg,09fd428a6a7d178e18ece6e96c7b497d
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3651.jpg,True,225,225,3,16120,RGB,,without_mask,mask,without_mask_3651.jpg,b2a5c7089417747076ff7bddedd53a50
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3652.jpg,True,125,127,3,5636,RGB,,without_mask,mask,without_mask_3652.jpg,447e261e759c08c4af0d57e81179aab9
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3653.jpg,True,320,428,3,74089,RGB,,without_mask,mask,without_mask_3653.jpg,ef15ef358d0aa561ed67e3c55a222ff3
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3654.jpg,True,296,170,3,8551,RGB,,without_mask,mask,without_mask_3654.jpg,10207126b3078105e4ef6bc222645963
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3655.jpg,True,100,100,3,2686,RGB,,without_mask,mask,without_mask_3655.jpg,a084859bba0a96b6a63bd7f1ad59d669
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3656.jpg,True,320,428,3,63165,RGB,,without_mask,mask,without_mask_3656.jpg,f6a450b1c5d397a68d57abd2116a5158
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3657.jpg,True,189,267,3,7749,RGB,,without_mask,mask,without_mask_3657.jpg,1afa28c72174128dcc661b58196177a3
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3659.jpg,True,236,285,3,17017,RGB,,without_mask,mask,without_mask_3659.jpg,13cddfc7f91eaf703bd9353ee406121e
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_366.jpg,True,157,148,3,7983,RGB,,without_mask,mask,without_mask_366.jpg,fc2f3b04dc17925062302b4a1a06f0e0
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3660.jpg,True,320,428,3,48131,RGB,,without_mask,mask,without_mask_3660.jpg,a1eb588d7a4c2374f81e4bf0fd612974
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3661.jpg,True,259,194,3,3368,RGB,,without_mask,mask,without_mask_3661.jpg,af09854e3ce06f0e604aa4d65eaf5cf1
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3662.jpg,True,202,249,3,13900,RGB,,without_mask,mask,without_mask_3662.jpg,d774c3f8b65ef8664712e58568d01715
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3663.jpg,True,153,139,3,7284,RGB,,without_mask,mask,without_mask_3663.jpg,c13d4b64e8fe06e05697b6aae549d30c
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3664.jpg,True,320,428,3,67836,RGB,,without_mask,mask,without_mask_3664.jpg,0e2c0c8416d45734b5aa071c028724a0
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3665.jpg,True,296,170,3,3953,RGB,,without_mask,mask,without_mask_3665.jpg,6ce6e66ebe2926753f836c68a7ae31a4
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3666.jpg,True,379,465,3,47469,RGB,,without_mask,mask,without_mask_3666.jpg,13d079bf198219a3cf44c2529f96806e
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3667.jpg,True,270,152,3,7973,RGB,,without_mask,mask,without_mask_3667.jpg,9039cd4cdb02a366bf7220a3fdd7f9c1
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3668.jpg,True,327,433,3,59259,RGB,,without_mask,mask,without_mask_3668.jpg,28de31a0479ac93db55f9ac13bafb9b3
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3669.jpg,True,225,225,3,4482,RGB,,without_mask,mask,without_mask_3669.jpg,e8ed8cffc86c47330ac774a98be0606e
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_367.jpg,True,132,144,3,6216,RGB,,without_mask,mask,without_mask_367.jpg,a872b68da1c8321c0a07f831af1ca4de
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3670.jpg,True,320,428,3,61398,RGB,,without_mask,mask,without_mask_3670.jpg,7a2b9f2f2038bb74f243c3806a36cb2c
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3671.jpg,True,259,194,3,9024,RGB,,without_mask,mask,without_mask_3671.jpg,c00884560a215987fcc13d115c0a2ec3
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3672.jpg,True,183,275,3,5576,RGB,,without_mask,mask,without_mask_3672.jpg,260c4db4a5fa5be7501457f7ea560dff
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3673.jpg,True,318,159,3,4529,RGB,,without_mask,mask,without_mask_3673.jpg,8dd9b60601129b94f8028d544dba974b
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3674.jpg,True,126,131,3,5756,RGB,,without_mask,mask,without_mask_3674.jpg,37e1be7fe066b190c3c84aaf24dc47a1
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3675.jpg,True,320,428,3,50214,RGB,,without_mask,mask,without_mask_3675.jpg,1cca961441240f804c9b019209d3f4bb
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3676.jpg,True,513,590,3,112299,RGB,,without_mask,mask,without_mask_3676.jpg,6a00e813756b2c0214c92c2ad54dcd14
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3677.jpg,True,480,640,3,79765,RGB,,without_mask,mask,without_mask_3677.jpg,6fa9b98aa319fdbbee6c301523dd0cd0
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3678.jpg,True,320,428,3,56251,RGB,,without_mask,mask,without_mask_3678.jpg,6d4ba4b4686d0cd917d5ea0a0b1b91d6
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3679.jpg,True,327,433,3,78368,RGB,,without_mask,mask,without_mask_3679.jpg,123211f8e13c1bcd45b0c275a1c8e6f2
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_368.jpg,True,148,144,3,7197,RGB,,without_mask,mask,without_mask_368.jpg,bf5abe510a5bd4c45e2c3702706fb16c
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3680.jpg,True,740,516,3,101620,RGB,,without_mask,mask,without_mask_3680.jpg,74d6311e68a21d93e9506f5c1b5e97b4
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3681.jpg,True,320,428,3,72949,RGB,,without_mask,mask,without_mask_3681.jpg,4a715bd64c564849ea232b0359a7377e
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3682.jpg,True,320,428,3,60752,RGB,,without_mask,mask,without_mask_3682.jpg,266d6011b21a232b3dabde910e0844ba
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3683.jpg,True,290,174,3,9077,RGB,,without_mask,mask,without_mask_3683.jpg,139d4a5b2ce6bf626926b15f88a20318
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3684.jpg,True,225,225,3,12281,RGB,,without_mask,mask,without_mask_3684.jpg,01b44b1b794fea82bcb4b72e275529d1
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3685.jpg,True,142,142,3,7876,RGB,,without_mask,mask,without_mask_3685.jpg,968f9a9e0ca3ae8181d48e60a5d863a2
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3686.jpg,True,139,144,3,7130,RGB,,without_mask,mask,without_mask_3686.jpg,ad51b9268071d804a8b7ea8291d0bd3c
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3687.jpg,True,127,108,3,5213,RGB,,without_mask,mask,without_mask_3687.jpg,fe92393b84f73f8b91fc1f12a8078764
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3688.jpg,True,141,124,3,6356,RGB,,without_mask,mask,without_mask_3688.jpg,d4dc298b818653cfa19bd829ed83efe6
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3689.jpg,True,146,121,3,6377,RGB,,without_mask,mask,without_mask_3689.jpg,aeef0d9877dc05ee36031821c6ce6304
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_369.jpg,True,146,155,3,7973,RGB,,without_mask,mask,without_mask_369.jpg,6969cc4d7f21ac97ed662f6d299b6c56
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3690.jpg,True,146,115,3,6411,RGB,,without_mask,mask,without_mask_3690.jpg,cb1a89688969f8009fad0c95b149d8c2
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3691.jpg,True,146,136,3,6337,RGB,,without_mask,mask,without_mask_3691.jpg,52b525449f859938d3299a070ab9e920
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3692.jpg,True,152,142,3,7105,RGB,,without_mask,mask,without_mask_3692.jpg,9814397c3dd12f19e719c2e2a10daa53
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3693.jpg,True,152,127,3,7209,RGB,,without_mask,mask,without_mask_3693.jpg,4aeb6df1c5dcfa905ae0e0f0e1f52747
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3694.jpg,True,147,143,3,6884,RGB,,without_mask,mask,without_mask_3694.jpg,48454e95f456a2d60e7debfbb582e1af
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3695.jpg,True,138,136,3,6957,RGB,,without_mask,mask,without_mask_3695.jpg,a712db0a882ce1a1f0f08772cd23fb68
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3696.jpg,True,141,123,3,6264,RGB,,without_mask,mask,without_mask_3696.jpg,815f9ef7fb2f8bc5c28e7b393311759c
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3697.jpg,True,146,139,3,7368,RGB,,without_mask,mask,without_mask_3697.jpg,0e2850497b1581dbfece4b277e0cbda1
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3698.jpg,True,149,139,3,6342,RGB,,without_mask,mask,without_mask_3698.jpg,761d8c187d3221a8e45efa2525f3e81e
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3699.jpg,True,143,128,3,6652,RGB,,without_mask,mask,without_mask_3699.jpg,d698e71a8057d2573e8528ec407b06b2
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_37.jpg,True,127,141,3,5635,RGB,,without_mask,mask,without_mask_37.jpg,c9caed678b5d9fbb87121e315e92a067
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_370.jpg,True,146,135,3,6046,RGB,,without_mask,mask,without_mask_370.jpg,0f2548744ec38ef6c57e9fc97bac4f43
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3700.jpg,True,151,127,3,6936,RGB,,without_mask,mask,without_mask_3700.jpg,343a947e4a0d2036b46c58a605147ef7
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3701.jpg,True,138,118,3,5167,RGB,,without_mask,mask,without_mask_3701.jpg,ee2f2122a7619ba13a0b829180aff8f6
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3702.jpg,True,160,151,3,7162,RGB,,without_mask,mask,without_mask_3702.jpg,e7a4a5cd1831cdb8ead1c4da1e18c9ec
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3703.jpg,True,159,138,3,7385,RGB,,without_mask,mask,without_mask_3703.jpg,2752840c596fd30e648fc65119ba4857
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3704.jpg,True,148,142,3,6520,RGB,,without_mask,mask,without_mask_3704.jpg,8015c33ae80aca58e6bebcc38d0ec7c8
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3705.jpg,True,131,151,3,6976,RGB,,without_mask,mask,without_mask_3705.jpg,57d6b791b517c2f74b544133e54cb469
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3706.jpg,True,159,128,3,6907,RGB,,without_mask,mask,without_mask_3706.jpg,da49aa06af1d317448020cc39af150d0
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3707.jpg,True,150,151,3,7951,RGB,,without_mask,mask,without_mask_3707.jpg,70742935dd60338c9b590161dfdf346a
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3708.jpg,True,156,136,3,6975,RGB,,without_mask,mask,without_mask_3708.jpg,3b7621e71318d6d1ecbb7976d8df5c01
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3709.jpg,True,147,126,3,6727,RGB,,without_mask,mask,without_mask_3709.jpg,70d1a4b2c708ab2a8e592302e0343549
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_371.jpg,True,149,118,3,5318,RGB,,without_mask,mask,without_mask_371.jpg,a6f978651f5771678bebd29b23844dd8
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3710.jpg,True,154,126,3,8600,RGB,,without_mask,mask,without_mask_3710.jpg,71fe2cebdedbbe00a4c79c4888b00ab2
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3711.jpg,True,147,110,3,5821,RGB,,without_mask,mask,without_mask_3711.jpg,158eb6e0008ac8a343fa30a063f428ba
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3712.jpg,True,147,135,3,7425,RGB,,without_mask,mask,without_mask_3712.jpg,711301592f78fe64e42d493675dbf6b0
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3713.jpg,True,143,127,3,6393,RGB,,without_mask,mask,without_mask_3713.jpg,2ffb49893e86802d52da6ea29147fad7
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3714.jpg,True,155,134,3,7287,RGB,,without_mask,mask,without_mask_3714.jpg,9efd58ebf8d2cdafc6aecd89c9e96121
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3715.jpg,True,141,133,3,6134,RGB,,without_mask,mask,without_mask_3715.jpg,e39a67bd8035cb62f0e6181b97454054
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3716.jpg,True,135,128,3,7459,RGB,,without_mask,mask,without_mask_3716.jpg,9124c19c237fb19020d82b453fddc2e2
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3717.jpg,True,152,124,3,6755,RGB,,without_mask,mask,without_mask_3717.jpg,d6a910392d4506d1a039cccc4b8737eb
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3718.jpg,True,148,131,3,7173,RGB,,without_mask,mask,without_mask_3718.jpg,4efb71e95129d6aefdd081e71973960d
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3719.jpg,True,159,145,3,5738,RGB,,without_mask,mask,without_mask_3719.jpg,4e1a74af3a6a4f22a25a71483f123f5d
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_372.jpg,True,145,139,3,6739,RGB,,without_mask,mask,without_mask_372.jpg,c297f1896afaa05afa96e60ef371907a
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3720.jpg,True,138,126,3,6931,RGB,,without_mask,mask,without_mask_3720.jpg,5ae19420d98a7333a07e2a10c740c5f7
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3721.jpg,True,160,148,3,7477,RGB,,without_mask,mask,without_mask_3721.jpg,188689738d7febcb10d60e193039aa0a
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3722.jpg,True,153,136,3,7164,RGB,,without_mask,mask,without_mask_3722.jpg,e7546336f6ee18c3f9fe29e914d2c5cd
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3723.jpg,True,154,126,3,6046,RGB,,without_mask,mask,without_mask_3723.jpg,684a7b09a71d3c868082a85136625fdb
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3724.jpg,True,141,130,3,5905,RGB,,without_mask,mask,without_mask_3724.jpg,f1e9e1ebbd8524a9b550ea0df668cea8
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3725.jpg,True,152,132,3,6056,RGB,,without_mask,mask,without_mask_3725.jpg,ac103fd3ed41af3134f94d073d246b9a
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3726.jpg,True,112,131,3,4247,RGB,,without_mask,mask,without_mask_3726.jpg,896bd9f3ff74fb1d8d84e1cf4bf75722
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3727.jpg,True,144,126,3,5934,RGB,,without_mask,mask,without_mask_3727.jpg,603e532fa3b69efe42513cf8976acf40
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3728.jpg,True,146,133,3,6738,RGB,,without_mask,mask,without_mask_3728.jpg,efaa306e28e569965d5222d7bd7b9729
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3729.jpg,True,152,123,3,6445,RGB,,without_mask,mask,without_mask_3729.jpg,30f36622c23a1e178d15f65c6e3ed4b7
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_373.jpg,True,137,125,3,6165,RGB,,without_mask,mask,without_mask_373.jpg,eaae570cfea9bfd2ca594bce2e1c13a7
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3730.jpg,True,135,130,3,6554,RGB,,without_mask,mask,without_mask_3730.jpg,dc61f925644ef8cfe548d266baf064f9
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3731.jpg,True,153,154,3,8771,RGB,,without_mask,mask,without_mask_3731.jpg,fe534e01763df30f809928c2ec0a1e48
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3732.jpg,True,133,123,3,5295,RGB,,without_mask,mask,without_mask_3732.jpg,c23a5fdd777ae5b76eb16a80bab80644
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3733.jpg,True,137,128,3,6757,RGB,,without_mask,mask,without_mask_3733.jpg,679a45b05b53104a4b1b726dbb3595f0
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3734.jpg,True,137,127,3,6338,RGB,,without_mask,mask,without_mask_3734.jpg,d365d5a03bebd5671c6f001180f1d9cc
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3735.jpg,True,143,132,3,6996,RGB,,without_mask,mask,without_mask_3735.jpg,bd80aa63a09fff048c70518a396e565f
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3736.jpg,True,151,121,3,5757,RGB,,without_mask,mask,without_mask_3736.jpg,b5c8d96397db0c7ec4ebdace4ac4d232
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3737.jpg,True,159,129,3,6641,RGB,,without_mask,mask,without_mask_3737.jpg,cd4c83a86533899923b75c00cda83eee
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3738.jpg,True,154,138,3,7231,RGB,,without_mask,mask,without_mask_3738.jpg,200c8c5f84f341bc04a753f91ddff712
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3739.jpg,True,147,138,3,5726,RGB,,without_mask,mask,without_mask_3739.jpg,b91726bb90b962a09e357993dc6b2670
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_374.jpg,True,159,123,3,5410,RGB,,without_mask,mask,without_mask_374.jpg,ea3f0d34d9ba3f38dccb51fd7e421329
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3740.jpg,True,154,125,3,5427,RGB,,without_mask,mask,without_mask_3740.jpg,dc2d92b09d3e53a394224f8296dbc427
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3741.jpg,True,128,127,3,5764,RGB,,without_mask,mask,without_mask_3741.jpg,21206fd5d5a6c20831d466ee14b422c2
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3742.jpg,True,149,115,3,5559,RGB,,without_mask,mask,without_mask_3742.jpg,65902015ebb4c93b068acf99f75550f0
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3743.jpg,True,156,136,3,6105,RGB,,without_mask,mask,without_mask_3743.jpg,36b962ddc6d1537b2cfdab1efa26d4e2
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3744.jpg,True,160,115,3,5981,RGB,,without_mask,mask,without_mask_3744.jpg,d6250466a85aef47a6b9a829a6e757bd
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3745.jpg,True,155,127,3,5258,RGB,,without_mask,mask,without_mask_3745.jpg,1ffa54dddf1c1e271808dc58e54b1086
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3746.jpg,True,150,125,3,6271,RGB,,without_mask,mask,without_mask_3746.jpg,7d4cd7d0488eb156504bfb2d4b65c356
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3747.jpg,True,157,124,3,5519,RGB,,without_mask,mask,without_mask_3747.jpg,4c7541960daff8e78d2de407145bbf67
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3748.jpg,True,147,143,3,7136,RGB,,without_mask,mask,without_mask_3748.jpg,a2895ca4b6cfe7572106df1a3c52924c
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3749.jpg,True,149,106,3,6471,RGB,,without_mask,mask,without_mask_3749.jpg,3b46c74f5957ca9c500b82aa3028789e
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_375.jpg,True,154,126,3,6420,RGB,,without_mask,mask,without_mask_375.jpg,ae937eb0200bf4fb778961144d0e320f
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3750.jpg,True,150,128,3,6652,RGB,,without_mask,mask,without_mask_3750.jpg,ab666456d7858f4bd6712d6aff196de9
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3751.jpg,True,155,135,3,6901,RGB,,without_mask,mask,without_mask_3751.jpg,c197dd335c542dd27b35e6aca18fd117
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3752.jpg,True,151,131,3,6141,RGB,,without_mask,mask,without_mask_3752.jpg,12c3282e90ece38656ce7b55c62982dc
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3753.jpg,True,154,126,3,6371,RGB,,without_mask,mask,without_mask_3753.jpg,136ec4ea47c743683baea8d4f5e05a8b
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3754.jpg,True,157,139,3,9008,RGB,,without_mask,mask,without_mask_3754.jpg,ec5580a4e412c3fda117dac49c83ecd8
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3755.jpg,True,136,118,3,5087,RGB,,without_mask,mask,without_mask_3755.jpg,3283133b52df4919ebb2c42ccbf3d6f9
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3756.jpg,True,151,134,3,6929,RGB,,without_mask,mask,without_mask_3756.jpg,8acfb83b08077ed381dddd0b9bab0c9c
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3757.jpg,True,147,127,3,5832,RGB,,without_mask,mask,without_mask_3757.jpg,53c55c5d03532b6a88726b0c220e1489
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3758.jpg,True,156,125,3,7107,RGB,,without_mask,mask,without_mask_3758.jpg,4a93e11c06c44f562ea03a5cb8c6ce84
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3759.jpg,True,146,144,3,7230,RGB,,without_mask,mask,without_mask_3759.jpg,e88891fcdb97b3aef3b71aebea127386
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_376.jpg,True,155,124,3,6967,RGB,,without_mask,mask,without_mask_376.jpg,ef3e3cc5716d2025ef53f3978714c3f1
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3760.jpg,True,144,128,3,6310,RGB,,without_mask,mask,without_mask_3760.jpg,b6180198f696930737f35e56afcb6165
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3761.jpg,True,151,125,3,6047,RGB,,without_mask,mask,without_mask_3761.jpg,e6d8ea22086e65656ce6cd42f248453d
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3762.jpg,True,144,128,3,7467,RGB,,without_mask,mask,without_mask_3762.jpg,6e35fd1efbc619a0f68657912eeb2907
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3763.jpg,True,138,130,3,6387,RGB,,without_mask,mask,without_mask_3763.jpg,6d0d6e5208da3151dca411088be7cdbd
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3764.jpg,True,131,118,3,5851,RGB,,without_mask,mask,without_mask_3764.jpg,e5a011b57fedcbf5af2bf62a79158a71
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3765.jpg,True,135,134,3,6838,RGB,,without_mask,mask,without_mask_3765.jpg,bdd4ececb8587a6e255e4a370c5a29bd
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3766.jpg,True,151,123,3,7363,RGB,,without_mask,mask,without_mask_3766.jpg,51fc6c6e53d99aa7d35f51258a890464
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3767.jpg,True,139,131,3,6936,RGB,,without_mask,mask,without_mask_3767.jpg,68b75266f8eff17cc44f6c923fbeb320
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3768.jpg,True,146,127,3,6259,RGB,,without_mask,mask,without_mask_3768.jpg,838349a62b757f26098f3ca466edf3f1
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3769.jpg,True,158,144,3,7638,RGB,,without_mask,mask,without_mask_3769.jpg,9578f0a5a30b838fdb357ad53ede425e
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_377.jpg,True,150,135,3,6939,RGB,,without_mask,mask,without_mask_377.jpg,7cc58733d1e9dc46bc9ad8583b74e20a
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3770.jpg,True,158,145,3,7939,RGB,,without_mask,mask,without_mask_3770.jpg,ee668b9d0f0248276b107f10cb992aa3
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3771.jpg,True,144,130,3,6623,RGB,,without_mask,mask,without_mask_3771.jpg,128e5a93d39050f6aacc6b6feb6dc8db
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3772.jpg,True,140,132,3,8266,RGB,,without_mask,mask,without_mask_3772.jpg,35de53530795e7453576162ec5cc41b8
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3773.jpg,True,146,124,3,7106,RGB,,without_mask,mask,without_mask_3773.jpg,bdd79f5a0f50a352068c438e2bb39299
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3774.jpg,True,123,129,3,5890,RGB,,without_mask,mask,without_mask_3774.jpg,37627778410c976a794b6aa79fbf4f1e
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3775.jpg,True,144,142,3,6899,RGB,,without_mask,mask,without_mask_3775.jpg,4266beade30f5cef703deb45bae6d410
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_3776.jpg,True,152,131,3,6864,RGB,,without_mask,mask,without_mask_3776.jpg,223eb3a819d8933fb9f8fcba2d190423
