filepath,valid,width,height,channels,file_size_bytes,color_mode,error,label,dataset,filename,file_hash
E:\AMIT AI\Face Mask & Emotion detection\surprise\28999.jpg,True,48,48,1,1553,L,,surprise,emotion,28999.jpg,4f0758e4feb028b745194754409a8cf0
E:\AMIT AI\Face Mask & Emotion detection\surprise\29008.jpg,True,48,48,1,1629,L,,surprise,emotion,29008.jpg,585c1ece885ece1b169c270faa3eb9b8
E:\AMIT AI\Face Mask & Emotion detection\surprise\29015.jpg,True,48,48,1,1722,L,,surprise,emotion,29015.jpg,fdccbbd13414cfcb0f78f670f75a4a6f
E:\AMIT AI\Face Mask & Emotion detection\surprise\29045.jpg,True,48,48,1,1564,L,,surprise,emotion,29045.jpg,2114ce7a62ae7e6f2e5cd34ace5d221a
E:\AMIT AI\Face Mask & Emotion detection\surprise\29073.jpg,True,48,48,1,1656,L,,surprise,emotion,29073.jpg,293e07225064c89f8026e31a01a104a5
E:\AMIT AI\Face Mask & Emotion detection\surprise\29086.jpg,True,48,48,1,1495,L,,surprise,emotion,29086.jpg,e4c605c9b67bfc0a27878cc1c7fa58f7
E:\AMIT AI\Face Mask & Emotion detection\surprise\29090.jpg,True,48,48,1,1570,L,,surprise,emotion,29090.jpg,7aa3c5b4fd5ed81f4c4428522d584ee2
E:\AMIT AI\Face Mask & Emotion detection\surprise\29096.jpg,True,48,48,1,1398,L,,surprise,emotion,29096.jpg,68788564432f1b65e6957a855c6fe5ab
E:\AMIT AI\Face Mask & Emotion detection\surprise\29102.jpg,True,48,48,1,1568,L,,surprise,emotion,29102.jpg,75f5ece948289292057912824f8fb775
E:\AMIT AI\Face Mask & Emotion detection\surprise\29115.jpg,True,48,48,1,1661,L,,surprise,emotion,29115.jpg,88397bebbf831f9bc90752c80ac8f4df
E:\AMIT AI\Face Mask & Emotion detection\surprise\29116.jpg,True,48,48,1,1755,L,,surprise,emotion,29116.jpg,f0e350d5569b8e80309819ee91e99817
E:\AMIT AI\Face Mask & Emotion detection\surprise\29117.jpg,True,48,48,1,1757,L,,surprise,emotion,29117.jpg,43d04f021049665471725975253123a6
E:\AMIT AI\Face Mask & Emotion detection\surprise\29120.jpg,True,48,48,1,1232,L,,surprise,emotion,29120.jpg,8fbda6ffceb08c86ad7965fba6a9e068
E:\AMIT AI\Face Mask & Emotion detection\surprise\29127.jpg,True,48,48,1,1333,L,,surprise,emotion,29127.jpg,f33447d29dfc5a965140c330b545ee0c
E:\AMIT AI\Face Mask & Emotion detection\surprise\29131.jpg,True,48,48,1,1621,L,,surprise,emotion,29131.jpg,495ee7d0994b4af6cee2a56d569033a7
E:\AMIT AI\Face Mask & Emotion detection\surprise\29156.jpg,True,48,48,1,1867,L,,surprise,emotion,29156.jpg,2616ffe32e4a9ed2447fa649c0942d97
E:\AMIT AI\Face Mask & Emotion detection\surprise\29169.jpg,True,48,48,1,1541,L,,surprise,emotion,29169.jpg,80df5a5aef13cdf7b145ddcd88ec2846
E:\AMIT AI\Face Mask & Emotion detection\surprise\29170.jpg,True,48,48,1,1779,L,,surprise,emotion,29170.jpg,224f4eb455434e7ca2192d5958952a84
E:\AMIT AI\Face Mask & Emotion detection\surprise\29180.jpg,True,48,48,1,1542,L,,surprise,emotion,29180.jpg,151bf2491d8df770b6ce502801e3fc1d
E:\AMIT AI\Face Mask & Emotion detection\surprise\29196.jpg,True,48,48,1,1732,L,,surprise,emotion,29196.jpg,a5194544b2585be293dcd406e71f8075
E:\AMIT AI\Face Mask & Emotion detection\surprise\29212.jpg,True,48,48,1,1742,L,,surprise,emotion,29212.jpg,e28058316b988729972f8b5e3dd8f2db
E:\AMIT AI\Face Mask & Emotion detection\surprise\29222.jpg,True,48,48,1,1653,L,,surprise,emotion,29222.jpg,a1b45e586e5f3ec53b002cdfaa405f91
E:\AMIT AI\Face Mask & Emotion detection\surprise\29236.jpg,True,48,48,1,1752,L,,surprise,emotion,29236.jpg,de9c91c141c0348a948a68ec944e6a37
E:\AMIT AI\Face Mask & Emotion detection\surprise\29241.jpg,True,48,48,1,1697,L,,surprise,emotion,29241.jpg,66253b67035771b8f2a0139f7150df6b
E:\AMIT AI\Face Mask & Emotion detection\surprise\29242.jpg,True,48,48,1,1319,L,,surprise,emotion,29242.jpg,68ad9b4992621d6458310906d5365ca5
E:\AMIT AI\Face Mask & Emotion detection\surprise\29247.jpg,True,48,48,1,1816,L,,surprise,emotion,29247.jpg,bfb9d15c688f6dc7ee631c364614f73e
E:\AMIT AI\Face Mask & Emotion detection\surprise\29253.jpg,True,48,48,1,1244,L,,surprise,emotion,29253.jpg,c0d87debe4636db0f0ead4cd146c3791
E:\AMIT AI\Face Mask & Emotion detection\surprise\29274.jpg,True,48,48,1,1658,L,,surprise,emotion,29274.jpg,143d4bffc577dc714507c92d5c4c6e28
E:\AMIT AI\Face Mask & Emotion detection\surprise\29288.jpg,True,48,48,1,1353,L,,surprise,emotion,29288.jpg,df7f2c1802c83b91b2d900cc661f7438
E:\AMIT AI\Face Mask & Emotion detection\surprise\29293.jpg,True,48,48,1,1761,L,,surprise,emotion,29293.jpg,4c73d66143b6b9116822e2b43676d9da
E:\AMIT AI\Face Mask & Emotion detection\surprise\29296.jpg,True,48,48,1,1513,L,,surprise,emotion,29296.jpg,78405860db861bbbbf4ea3387798c73a
E:\AMIT AI\Face Mask & Emotion detection\surprise\29320.jpg,True,48,48,1,1398,L,,surprise,emotion,29320.jpg,55f10008c41f71b16be01f7bb3d0c84a
E:\AMIT AI\Face Mask & Emotion detection\surprise\29323.jpg,True,48,48,1,1629,L,,surprise,emotion,29323.jpg,5b989076cfeab11b4b39f9dd4356b5c8
E:\AMIT AI\Face Mask & Emotion detection\surprise\29356.jpg,True,48,48,1,1407,L,,surprise,emotion,29356.jpg,4c5c697a6c7566c13b154916cbeba632
E:\AMIT AI\Face Mask & Emotion detection\surprise\29357.jpg,True,48,48,1,1500,L,,surprise,emotion,29357.jpg,06e5140ab1ea5db24b5546d3ccefe415
E:\AMIT AI\Face Mask & Emotion detection\surprise\29368.jpg,True,48,48,1,1666,L,,surprise,emotion,29368.jpg,bc510ccf5ed4e20103a53f881dbb1fd9
E:\AMIT AI\Face Mask & Emotion detection\surprise\29374.jpg,True,48,48,1,1473,L,,surprise,emotion,29374.jpg,45b019267dcc6f1bae7ea277c6dcbcd6
E:\AMIT AI\Face Mask & Emotion detection\surprise\29391.jpg,True,48,48,1,1544,L,,surprise,emotion,29391.jpg,839ec2c4e847306a35c2e5a45c0ceb96
E:\AMIT AI\Face Mask & Emotion detection\surprise\29400.jpg,True,48,48,1,1938,L,,surprise,emotion,29400.jpg,4d13760c3f94175d32e0f9dad0c75b88
E:\AMIT AI\Face Mask & Emotion detection\surprise\29402.jpg,True,48,48,1,1578,L,,surprise,emotion,29402.jpg,223bc8fe834d8da9201a92359548e1fa
E:\AMIT AI\Face Mask & Emotion detection\surprise\29413.jpg,True,48,48,1,1627,L,,surprise,emotion,29413.jpg,f889244934963adddbb8a73ef70d39fb
E:\AMIT AI\Face Mask & Emotion detection\surprise\29457.jpg,True,48,48,1,1607,L,,surprise,emotion,29457.jpg,45b979b259223454f46408243111a8bb
E:\AMIT AI\Face Mask & Emotion detection\surprise\29466.jpg,True,48,48,1,1702,L,,surprise,emotion,29466.jpg,fe0f81e8ff45aec5561dec81785127b5
E:\AMIT AI\Face Mask & Emotion detection\surprise\29506.jpg,True,48,48,1,1662,L,,surprise,emotion,29506.jpg,a6dedc9acc4d76d57533fb09d4f09747
E:\AMIT AI\Face Mask & Emotion detection\surprise\29508.jpg,True,48,48,1,1649,L,,surprise,emotion,29508.jpg,9ef2fb53644e9abd67a85a20f263b11c
E:\AMIT AI\Face Mask & Emotion detection\surprise\29511.jpg,True,48,48,1,1682,L,,surprise,emotion,29511.jpg,2b716ffb34d08c973f0a6398a55071bb
E:\AMIT AI\Face Mask & Emotion detection\surprise\29533.jpg,True,48,48,1,1618,L,,surprise,emotion,29533.jpg,aec4767d002606b526ee5bb326023a3e
E:\AMIT AI\Face Mask & Emotion detection\surprise\29535.jpg,True,48,48,1,1831,L,,surprise,emotion,29535.jpg,ea1cf3320bcf9fb95c88710daa7cf012
E:\AMIT AI\Face Mask & Emotion detection\surprise\29558.jpg,True,48,48,1,1713,L,,surprise,emotion,29558.jpg,b4447b75a3840c039902b2eb1c5a966d
E:\AMIT AI\Face Mask & Emotion detection\surprise\29570.jpg,True,48,48,1,1669,L,,surprise,emotion,29570.jpg,c27523d085b1e8d126de237d91eece31
E:\AMIT AI\Face Mask & Emotion detection\surprise\29586.jpg,True,48,48,1,1311,L,,surprise,emotion,29586.jpg,66dfea03ed2ff338b15ae73e14cc7681
E:\AMIT AI\Face Mask & Emotion detection\surprise\29593.jpg,True,48,48,1,1613,L,,surprise,emotion,29593.jpg,8beee481d1e7abea67ce27a4ad6b5fad
E:\AMIT AI\Face Mask & Emotion detection\surprise\29598.jpg,True,48,48,1,1800,L,,surprise,emotion,29598.jpg,e12e48385082019aab37f1924be01921
E:\AMIT AI\Face Mask & Emotion detection\surprise\29600.jpg,True,48,48,1,1560,L,,surprise,emotion,29600.jpg,f8894f6958b106f500df355b25aab351
E:\AMIT AI\Face Mask & Emotion detection\surprise\29613.jpg,True,48,48,1,1591,L,,surprise,emotion,29613.jpg,2d633cbcad46b5ee6231805bfdc4baa1
E:\AMIT AI\Face Mask & Emotion detection\surprise\29616.jpg,True,48,48,1,1531,L,,surprise,emotion,29616.jpg,462a9feda44f2cb6dddad57b0a9c83db
E:\AMIT AI\Face Mask & Emotion detection\surprise\29641.jpg,True,48,48,1,1613,L,,surprise,emotion,29641.jpg,1fe95e2827b9d2f737875d1987ec4b98
E:\AMIT AI\Face Mask & Emotion detection\surprise\29646.jpg,True,48,48,1,1442,L,,surprise,emotion,29646.jpg,e5232dadbe3a824a0cd87bd28a93b10a
E:\AMIT AI\Face Mask & Emotion detection\surprise\29672.jpg,True,48,48,1,1820,L,,surprise,emotion,29672.jpg,c26530ea609de74b9ff3582d510b24d2
E:\AMIT AI\Face Mask & Emotion detection\surprise\29673.jpg,True,48,48,1,1651,L,,surprise,emotion,29673.jpg,86f91939aa64f58e07de98368df06d12
E:\AMIT AI\Face Mask & Emotion detection\surprise\29691.jpg,True,48,48,1,1812,L,,surprise,emotion,29691.jpg,94b7473cd213aa31338de71c6701109c
E:\AMIT AI\Face Mask & Emotion detection\surprise\29739.jpg,True,48,48,1,1503,L,,surprise,emotion,29739.jpg,a1bdedaca08e4fa72f5e825c25807431
E:\AMIT AI\Face Mask & Emotion detection\surprise\29747.jpg,True,48,48,1,1763,L,,surprise,emotion,29747.jpg,18ccd656dddb2d3b0a07119cd056847d
E:\AMIT AI\Face Mask & Emotion detection\surprise\29763.jpg,True,48,48,1,1500,L,,surprise,emotion,29763.jpg,8a9c655784906a3c580b9b9f1e4e4b1f
E:\AMIT AI\Face Mask & Emotion detection\surprise\29771.jpg,True,48,48,1,1718,L,,surprise,emotion,29771.jpg,8449892adbc808d87a8405369944fcf9
E:\AMIT AI\Face Mask & Emotion detection\surprise\29791.jpg,True,48,48,1,1690,L,,surprise,emotion,29791.jpg,9b9ddd27fb0f9df2eebc231dab0f2ad0
E:\AMIT AI\Face Mask & Emotion detection\surprise\29798.jpg,True,48,48,1,1479,L,,surprise,emotion,29798.jpg,f7e0bc4fe42e9123abd32c73343f966e
E:\AMIT AI\Face Mask & Emotion detection\surprise\29823.jpg,True,48,48,1,1302,L,,surprise,emotion,29823.jpg,6e97db819defd28c70043a44bd47013b
E:\AMIT AI\Face Mask & Emotion detection\surprise\29824.jpg,True,48,48,1,1452,L,,surprise,emotion,29824.jpg,fb47e0683b49e7451b0f9ab7f45c888a
E:\AMIT AI\Face Mask & Emotion detection\surprise\29829.jpg,True,48,48,1,1545,L,,surprise,emotion,29829.jpg,beea9ea5d6356e7459058c7a3da3c16e
E:\AMIT AI\Face Mask & Emotion detection\surprise\29833.jpg,True,48,48,1,1689,L,,surprise,emotion,29833.jpg,d4b1bf61b6c95bb4c1cf487989e9639c
E:\AMIT AI\Face Mask & Emotion detection\surprise\29845.jpg,True,48,48,1,1789,L,,surprise,emotion,29845.jpg,aa1498bf040047d5541325c864265147
E:\AMIT AI\Face Mask & Emotion detection\surprise\29849.jpg,True,48,48,1,1675,L,,surprise,emotion,29849.jpg,76b182391a94f29b9ae9b1d20c511ef7
E:\AMIT AI\Face Mask & Emotion detection\surprise\29863.jpg,True,48,48,1,1663,L,,surprise,emotion,29863.jpg,2c2a2cf38ba44c2e23d6ec8a9b7ff163
E:\AMIT AI\Face Mask & Emotion detection\surprise\29864.jpg,True,48,48,1,1619,L,,surprise,emotion,29864.jpg,ea6e9fae1d3a4cb0e1cbed9230d9c6d2
E:\AMIT AI\Face Mask & Emotion detection\surprise\29874.jpg,True,48,48,1,1438,L,,surprise,emotion,29874.jpg,6450bc2cf13260e943ff33de26c3a15d
E:\AMIT AI\Face Mask & Emotion detection\surprise\29882.jpg,True,48,48,1,1458,L,,surprise,emotion,29882.jpg,deb7bb103219febb364ee9daeead318d
E:\AMIT AI\Face Mask & Emotion detection\surprise\29896.jpg,True,48,48,1,1856,L,,surprise,emotion,29896.jpg,8e5204dc98549ad6ad160a513b603d1d
E:\AMIT AI\Face Mask & Emotion detection\surprise\29904.jpg,True,48,48,1,1676,L,,surprise,emotion,29904.jpg,ef957f98b56c9a647e334c9e5572456f
E:\AMIT AI\Face Mask & Emotion detection\surprise\29909.jpg,True,48,48,1,1674,L,,surprise,emotion,29909.jpg,33b9d3137f1285a36a063a23d8ace32b
E:\AMIT AI\Face Mask & Emotion detection\surprise\29920.jpg,True,48,48,1,1683,L,,surprise,emotion,29920.jpg,433396475b6debb0b845a7aa4c7d8c71
E:\AMIT AI\Face Mask & Emotion detection\surprise\29927.jpg,True,48,48,1,1402,L,,surprise,emotion,29927.jpg,490155971b602ccad3e55011f99bf80d
E:\AMIT AI\Face Mask & Emotion detection\surprise\29952.jpg,True,48,48,1,1629,L,,surprise,emotion,29952.jpg,3850b40d569331cbc2007dabfcfb4223
E:\AMIT AI\Face Mask & Emotion detection\surprise\29955.jpg,True,48,48,1,1586,L,,surprise,emotion,29955.jpg,6651e05b87efb7428e3c95ff4b8040a6
E:\AMIT AI\Face Mask & Emotion detection\surprise\29957.jpg,True,48,48,1,1726,L,,surprise,emotion,29957.jpg,1bd888c5ef16ae28999cebd0d564b8eb
E:\AMIT AI\Face Mask & Emotion detection\surprise\29984.jpg,True,48,48,1,1611,L,,surprise,emotion,29984.jpg,d72c794ee0a5d656a06fcd8c88412d95
E:\AMIT AI\Face Mask & Emotion detection\surprise\29989.jpg,True,48,48,1,1743,L,,surprise,emotion,29989.jpg,c572a5e9ba225641f05981d3b777ea7d
E:\AMIT AI\Face Mask & Emotion detection\surprise\29997.jpg,True,48,48,1,1757,L,,surprise,emotion,29997.jpg,23478c98fafe20607e905db610b8b42b
E:\AMIT AI\Face Mask & Emotion detection\surprise\30037.jpg,True,48,48,1,1761,L,,surprise,emotion,30037.jpg,72fa59242f75d3b2487bc523f76b3e32
E:\AMIT AI\Face Mask & Emotion detection\surprise\30046.jpg,True,48,48,1,1513,L,,surprise,emotion,30046.jpg,84e9992e69c4f0730ab9b5a654f0a899
E:\AMIT AI\Face Mask & Emotion detection\surprise\30048.jpg,True,48,48,1,1531,L,,surprise,emotion,30048.jpg,df8626f25579116d95540b993aaaad70
E:\AMIT AI\Face Mask & Emotion detection\surprise\30067.jpg,True,48,48,1,1751,L,,surprise,emotion,30067.jpg,4aa4bfe797a0dcecff91ef30c62ab0cc
E:\AMIT AI\Face Mask & Emotion detection\surprise\30068.jpg,True,48,48,1,1576,L,,surprise,emotion,30068.jpg,68e17c5b785dd29af7863b9daf86904b
E:\AMIT AI\Face Mask & Emotion detection\surprise\30071.jpg,True,48,48,1,1583,L,,surprise,emotion,30071.jpg,11dbdf22f9b6a168e30dd54584af145e
E:\AMIT AI\Face Mask & Emotion detection\surprise\30073.jpg,True,48,48,1,1530,L,,surprise,emotion,30073.jpg,1c1fb569455c948bec4f0e036a30cf02
E:\AMIT AI\Face Mask & Emotion detection\surprise\30081.jpg,True,48,48,1,1729,L,,surprise,emotion,30081.jpg,7614a701d846b0cb3dc810da7faee869
E:\AMIT AI\Face Mask & Emotion detection\surprise\30087.jpg,True,48,48,1,1575,L,,surprise,emotion,30087.jpg,0cc3c25ae801fe3c04fdd2905379d4a8
E:\AMIT AI\Face Mask & Emotion detection\surprise\30108.jpg,True,48,48,1,1662,L,,surprise,emotion,30108.jpg,cfc11901a9c7ce4bf3a9a98377e1f462
E:\AMIT AI\Face Mask & Emotion detection\surprise\30112.jpg,True,48,48,1,1438,L,,surprise,emotion,30112.jpg,34e728c46eb301d834e6c02a8bd4538b
E:\AMIT AI\Face Mask & Emotion detection\surprise\30136.jpg,True,48,48,1,1492,L,,surprise,emotion,30136.jpg,18948faca316e62298b48a7610f8544f
E:\AMIT AI\Face Mask & Emotion detection\surprise\30139.jpg,True,48,48,1,1512,L,,surprise,emotion,30139.jpg,19aaf7e45d0e24a82e71363431946d65
E:\AMIT AI\Face Mask & Emotion detection\surprise\30152.jpg,True,48,48,1,1630,L,,surprise,emotion,30152.jpg,e350bf5d9d490d6ede2141980d6e70e3
E:\AMIT AI\Face Mask & Emotion detection\surprise\30177.jpg,True,48,48,1,1635,L,,surprise,emotion,30177.jpg,1ebe61aab3672a4d260e7e28317ae6e9
E:\AMIT AI\Face Mask & Emotion detection\surprise\30192.jpg,True,48,48,1,1808,L,,surprise,emotion,30192.jpg,0e1c9bcbeaf7b248002eaf14fb5fa390
E:\AMIT AI\Face Mask & Emotion detection\surprise\30202.jpg,True,48,48,1,1668,L,,surprise,emotion,30202.jpg,96c202b0071efa60b94dc12955098812
E:\AMIT AI\Face Mask & Emotion detection\surprise\30204.jpg,True,48,48,1,1470,L,,surprise,emotion,30204.jpg,4b520c5dbda3482588dac05a7d6dcb16
E:\AMIT AI\Face Mask & Emotion detection\surprise\30209.jpg,True,48,48,1,1567,L,,surprise,emotion,30209.jpg,263ab8aa95d6c86abc5207e22a3dc9a6
E:\AMIT AI\Face Mask & Emotion detection\surprise\30223.jpg,True,48,48,1,1466,L,,surprise,emotion,30223.jpg,2b2d2d079690926f97d738c875e6462b
E:\AMIT AI\Face Mask & Emotion detection\surprise\30225.jpg,True,48,48,1,1587,L,,surprise,emotion,30225.jpg,fe95155c761a793eace622673c839c38
E:\AMIT AI\Face Mask & Emotion detection\surprise\30243.jpg,True,48,48,1,1718,L,,surprise,emotion,30243.jpg,f8be9387df492e9373a4df828a945faf
E:\AMIT AI\Face Mask & Emotion detection\surprise\30282.jpg,True,48,48,1,1866,L,,surprise,emotion,30282.jpg,3e8bacf5f1b97f5c41e56acb6e0afc83
E:\AMIT AI\Face Mask & Emotion detection\surprise\30293.jpg,True,48,48,1,1425,L,,surprise,emotion,30293.jpg,ad28dc49478d4735a42767ee5aba171b
E:\AMIT AI\Face Mask & Emotion detection\surprise\30303.jpg,True,48,48,1,1596,L,,surprise,emotion,30303.jpg,f8f7443b06d5cb0be40789589651f3f4
E:\AMIT AI\Face Mask & Emotion detection\surprise\30322.jpg,True,48,48,1,1624,L,,surprise,emotion,30322.jpg,30dd3a20e6e4aaaf1b38e91f276db101
E:\AMIT AI\Face Mask & Emotion detection\surprise\30355.jpg,True,48,48,1,1408,L,,surprise,emotion,30355.jpg,c4be1dd81e95650b83fe132b5861ed94
E:\AMIT AI\Face Mask & Emotion detection\surprise\30368.jpg,True,48,48,1,1731,L,,surprise,emotion,30368.jpg,b745de0dbddf72c9c3b855f30750303f
E:\AMIT AI\Face Mask & Emotion detection\surprise\30387.jpg,True,48,48,1,1789,L,,surprise,emotion,30387.jpg,ad32a6235acf0e3d2db2c60831aaa957
E:\AMIT AI\Face Mask & Emotion detection\surprise\30388.jpg,True,48,48,1,1666,L,,surprise,emotion,30388.jpg,464746376c5583c11a2da974b50ce82d
E:\AMIT AI\Face Mask & Emotion detection\surprise\30390.jpg,True,48,48,1,1629,L,,surprise,emotion,30390.jpg,706eae06032f4427784fc5e2fbcdeddf
E:\AMIT AI\Face Mask & Emotion detection\surprise\30393.jpg,True,48,48,1,1615,L,,surprise,emotion,30393.jpg,74fdc060c3b4a31a598741374ecf2af2
E:\AMIT AI\Face Mask & Emotion detection\surprise\30412.jpg,True,48,48,1,1704,L,,surprise,emotion,30412.jpg,fcb8ab740349a6753fc8c1e4c1c842fd
E:\AMIT AI\Face Mask & Emotion detection\surprise\30423.jpg,True,48,48,1,1789,L,,surprise,emotion,30423.jpg,2a84cae082f82521a8e2cad2bfa05ebf
E:\AMIT AI\Face Mask & Emotion detection\surprise\30448.jpg,True,48,48,1,1409,L,,surprise,emotion,30448.jpg,7bbe498ae77ea516d71f66269bc7298e
E:\AMIT AI\Face Mask & Emotion detection\surprise\30451.jpg,True,48,48,1,1419,L,,surprise,emotion,30451.jpg,f67b140cfbdc72b89ae7d5dfb93685e9
E:\AMIT AI\Face Mask & Emotion detection\surprise\30453.jpg,True,48,48,1,1621,L,,surprise,emotion,30453.jpg,6eac97dd881349e5cfa513cb39984369
E:\AMIT AI\Face Mask & Emotion detection\surprise\30461.jpg,True,48,48,1,1619,L,,surprise,emotion,30461.jpg,c3488d691d9aba9b93c190b891a6848c
E:\AMIT AI\Face Mask & Emotion detection\surprise\30489.jpg,True,48,48,1,1934,L,,surprise,emotion,30489.jpg,a7be3b258a386d2b3c6a1042b749c6aa
E:\AMIT AI\Face Mask & Emotion detection\surprise\30495.jpg,True,48,48,1,1511,L,,surprise,emotion,30495.jpg,860807409bb1570c3a4287e9d1f766b9
E:\AMIT AI\Face Mask & Emotion detection\surprise\30502.jpg,True,48,48,1,1596,L,,surprise,emotion,30502.jpg,71bc22ea13a2375c4b3b1e1de95bb1cd
E:\AMIT AI\Face Mask & Emotion detection\surprise\30507.jpg,True,48,48,1,1806,L,,surprise,emotion,30507.jpg,8260cc6a82a726cf0f59cabdbaa236c7
E:\AMIT AI\Face Mask & Emotion detection\surprise\30513.jpg,True,48,48,1,1384,L,,surprise,emotion,30513.jpg,40d6dabbe5e18804b9c5d6967f07eac0
E:\AMIT AI\Face Mask & Emotion detection\surprise\30520.jpg,True,48,48,1,1509,L,,surprise,emotion,30520.jpg,6674f918752179d946961c9a73120b8f
E:\AMIT AI\Face Mask & Emotion detection\surprise\30568.jpg,True,48,48,1,1517,L,,surprise,emotion,30568.jpg,a4facc06cc5c8936cb97a5e8c9e12e6a
E:\AMIT AI\Face Mask & Emotion detection\surprise\30573.jpg,True,48,48,1,1713,L,,surprise,emotion,30573.jpg,ad758a0bff012b680cb52f51f5595c3d
E:\AMIT AI\Face Mask & Emotion detection\surprise\30574.jpg,True,48,48,1,1668,L,,surprise,emotion,30574.jpg,fd27cc792bdc9a05211b32397d51575c
E:\AMIT AI\Face Mask & Emotion detection\surprise\30590.jpg,True,48,48,1,1404,L,,surprise,emotion,30590.jpg,a5be34c77d1d6d054eb52c501f670b2d
E:\AMIT AI\Face Mask & Emotion detection\surprise\30591.jpg,True,48,48,1,1628,L,,surprise,emotion,30591.jpg,fee35ebbcd1adefc448ed965c67fb1e7
E:\AMIT AI\Face Mask & Emotion detection\surprise\30597.jpg,True,48,48,1,1496,L,,surprise,emotion,30597.jpg,89c201d104a80b30b447c1ca9d109a2a
E:\AMIT AI\Face Mask & Emotion detection\surprise\30598.jpg,True,48,48,1,1707,L,,surprise,emotion,30598.jpg,30b19dbccfceece893ac71d372307795
E:\AMIT AI\Face Mask & Emotion detection\surprise\30612.jpg,True,48,48,1,1892,L,,surprise,emotion,30612.jpg,cba8ed7cc454c80e12d7f2e25fae616e
E:\AMIT AI\Face Mask & Emotion detection\surprise\30640.jpg,True,48,48,1,1709,L,,surprise,emotion,30640.jpg,9860bdd2b59a2f65c0dc017a2d0b5259
E:\AMIT AI\Face Mask & Emotion detection\surprise\30644.jpg,True,48,48,1,1377,L,,surprise,emotion,30644.jpg,113931296a0a9302ca42bf9e41de57d9
E:\AMIT AI\Face Mask & Emotion detection\surprise\30648.jpg,True,48,48,1,1833,L,,surprise,emotion,30648.jpg,b66c5c041f567152f47378e53e30a1b1
E:\AMIT AI\Face Mask & Emotion detection\surprise\30658.jpg,True,48,48,1,1625,L,,surprise,emotion,30658.jpg,9041f1245995d511b69fd603f2f1d21b
E:\AMIT AI\Face Mask & Emotion detection\surprise\30669.jpg,True,48,48,1,1478,L,,surprise,emotion,30669.jpg,9576687e254f415cd0f2f834a3bf1e43
E:\AMIT AI\Face Mask & Emotion detection\surprise\30725.jpg,True,48,48,1,1723,L,,surprise,emotion,30725.jpg,4205948762f770b71d15e9057e26207b
E:\AMIT AI\Face Mask & Emotion detection\surprise\30739.jpg,True,48,48,1,1335,L,,surprise,emotion,30739.jpg,5504443b4919c528007fa9d9c13d736a
E:\AMIT AI\Face Mask & Emotion detection\surprise\30769.jpg,True,48,48,1,1611,L,,surprise,emotion,30769.jpg,447806dedc583c8905cde86270f4a0ba
E:\AMIT AI\Face Mask & Emotion detection\surprise\30778.jpg,True,48,48,1,1675,L,,surprise,emotion,30778.jpg,c051dc2a9095b5c7ef165a31a066aed1
E:\AMIT AI\Face Mask & Emotion detection\surprise\30787.jpg,True,48,48,1,1687,L,,surprise,emotion,30787.jpg,00a1fd894155999848f2696cef7daf97
E:\AMIT AI\Face Mask & Emotion detection\surprise\30790.jpg,True,48,48,1,1469,L,,surprise,emotion,30790.jpg,ef7abd15c17a1a0dbfd8c46c126e2eaa
E:\AMIT AI\Face Mask & Emotion detection\surprise\30792.jpg,True,48,48,1,1522,L,,surprise,emotion,30792.jpg,863b5753fc366d3124fa305581a8455f
E:\AMIT AI\Face Mask & Emotion detection\surprise\30821.jpg,True,48,48,1,1299,L,,surprise,emotion,30821.jpg,ce560c8b8bba036f042353cb741c8ee7
E:\AMIT AI\Face Mask & Emotion detection\surprise\30862.jpg,True,48,48,1,1488,L,,surprise,emotion,30862.jpg,d563a36cb91960865841ec85fb0ee497
E:\AMIT AI\Face Mask & Emotion detection\surprise\30866.jpg,True,48,48,1,1646,L,,surprise,emotion,30866.jpg,70d7d14253d438e5c876eb1787bdc197
E:\AMIT AI\Face Mask & Emotion detection\surprise\30868.jpg,True,48,48,1,1354,L,,surprise,emotion,30868.jpg,e0631354fc5991c6484e502a0a5033f0
E:\AMIT AI\Face Mask & Emotion detection\surprise\30876.jpg,True,48,48,1,1694,L,,surprise,emotion,30876.jpg,f30b0867920b689b3e8e8796aa7b28b8
E:\AMIT AI\Face Mask & Emotion detection\surprise\30889.jpg,True,48,48,1,1843,L,,surprise,emotion,30889.jpg,ab3d47c3fd0074575920cc7779388f59
E:\AMIT AI\Face Mask & Emotion detection\surprise\30899.jpg,True,48,48,1,1737,L,,surprise,emotion,30899.jpg,654436fbf1351e7726439bef6083686d
E:\AMIT AI\Face Mask & Emotion detection\surprise\30924.jpg,True,48,48,1,1668,L,,surprise,emotion,30924.jpg,c20c36da7f9434aa14863471d9c9d50a
E:\AMIT AI\Face Mask & Emotion detection\surprise\30929.jpg,True,48,48,1,1518,L,,surprise,emotion,30929.jpg,41f26a1f855d1cd26ef711e2a9b3f5bc
E:\AMIT AI\Face Mask & Emotion detection\surprise\30935.jpg,True,48,48,1,1641,L,,surprise,emotion,30935.jpg,2ffbf8e925af68dd848deced6fb4f016
E:\AMIT AI\Face Mask & Emotion detection\surprise\30964.jpg,True,48,48,1,1523,L,,surprise,emotion,30964.jpg,01d4a556a7bcdd1f99195dbff1558ae0
E:\AMIT AI\Face Mask & Emotion detection\surprise\30971.jpg,True,48,48,1,1458,L,,surprise,emotion,30971.jpg,f8976bd55dcd14011b23fc1af9aac9cb
