filepath,valid,width,height,channels,file_size_bytes,color_mode,error,label,dataset,filename,file_hash,log_file_size
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1325.jpg,True,320,428,3,22275,RGB,,without_mask,mask,without_mask_1325.jpg,daade81a29d194907c81d61c7c1da694,10.01126514470956
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1326.jpg,True,154,225,3,12941,RGB,,without_mask,mask,without_mask_1326.jpg,350a77441d8a2904faeae8a6ad3799ad,9.468233115617211
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1327.jpg,True,154,225,3,4945,RGB,,without_mask,mask,without_mask_1327.jpg,ffa3de2fdd209dbd733352b20484a564,8.506334448081361
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1329.jpg,True,154,225,3,12962,RGB,,without_mask,mask,without_mask_1329.jpg,a6f9fdf94fc5e809f64bd12763842876,9.469854424600042
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_133.jpg,True,153,135,3,7329,RGB,,without_mask,mask,without_mask_133.jpg,a0dfc4a73753a811c3043b19c953ef1b,8.899730794880696
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1330.jpg,True,320,428,3,26047,RGB,,without_mask,mask,without_mask_1330.jpg,2103e53918d69a9751478ec8d12f2f8a,10.167696268802267
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1331.jpg,True,320,428,3,15168,RGB,,without_mask,mask,without_mask_1331.jpg,72e157af381028413ec07b32357b0233,9.627009150591672
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1335.jpg,True,154,145,3,7697,RGB,,without_mask,mask,without_mask_1335.jpg,4872a75ac5e1af81bbabf3aa19b37106,8.948715833843691
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1336.jpg,True,137,137,3,6300,RGB,,without_mask,mask,without_mask_1336.jpg,2c3498f755006b0157e412de0de43421,8.748463629942055
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1337.jpg,True,428,484,3,66290,RGB,,without_mask,mask,without_mask_1337.jpg,f935808e91e77edc59ba0d5f95448a82,11.101809420353215
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1338.jpg,True,428,484,3,23139,RGB,,without_mask,mask,without_mask_1338.jpg,62199d56f7e06d09cbb34c46c790e209,10.049318000747668
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1339.jpg,True,428,484,3,18818,RGB,,without_mask,mask,without_mask_1339.jpg,d33a69aa319892b421dc11e336b9b9ef,9.842622276764853
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_134.jpg,True,98,118,3,4111,RGB,,without_mask,mask,without_mask_134.jpg,614badc502a790b68c726f6f790960ee,8.321664807135
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1340.jpg,True,197,256,3,7425,RGB,,without_mask,mask,without_mask_1340.jpg,e551e5ee84aecd0778cffde8b933b239,8.912742634737025
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1341.jpg,True,197,256,3,7497,RGB,,without_mask,mask,without_mask_1341.jpg,c6d46ce673f880560e0c95ae6478ddae,8.922391597295857
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1342.jpg,True,289,277,3,27216,RGB,,without_mask,mask,without_mask_1342.jpg,58b2ba15d2db6505a75ca409fe6dc7ab,10.21159705705293
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1343.jpg,True,259,194,3,6077,RGB,,without_mask,mask,without_mask_1343.jpg,50d512dc66b8853bb082d483fe558764,8.712430973476739
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1344.jpg,True,412,501,3,18224,RGB,,without_mask,mask,without_mask_1344.jpg,bed1c8baa052c59151b7ff753fc0c1cc,9.81054955687686
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1346.jpg,True,412,501,3,65128,RGB,,without_mask,mask,without_mask_1346.jpg,cdb17e5f2e2f2a96c9312326d523809f,11.084125197515005
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1347.jpg,True,129,135,3,5720,RGB,,without_mask,mask,without_mask_1347.jpg,62ae892087b7c265856861ed90bef777,8.651898894268529
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1348.jpg,True,320,428,3,26323,RGB,,without_mask,mask,without_mask_1348.jpg,c812a464f21fc0972353db181ab8221e,10.178236349576009
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_135.jpg,True,117,120,3,4713,RGB,,without_mask,mask,without_mask_135.jpg,a64258ac09ffb843ab4d944f1ad41a10,8.458292083496076
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1350.jpg,True,320,428,3,24557,RGB,,without_mask,mask,without_mask_1350.jpg,e53b17d136a6dbc4a8f1b6335258fe98,10.108792945720458
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1351.jpg,True,224,240,3,19459,RGB,,without_mask,mask,without_mask_1351.jpg,149efcfd7c3e98a535ef0537f1a95994,9.876116355739995
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1352.jpg,True,224,240,3,9796,RGB,,without_mask,mask,without_mask_1352.jpg,471592a9986f76aa63c5d075aaa79245,9.189831495344642
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1353.jpg,True,320,428,3,24251,RGB,,without_mask,mask,without_mask_1353.jpg,15f57673b6fa14091e16c241a6c5d39c,10.096254367191621
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1354.jpg,True,768,960,3,77681,RGB,,without_mask,mask,without_mask_1354.jpg,9fed554adb7c6d3354df5bc38fb0258b,11.260378849286703
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1355.jpg,True,320,428,3,47044,RGB,,without_mask,mask,without_mask_1355.jpg,3009fac9ab2d58703c1ccd2b583ead87,10.758859869440865
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1356.jpg,True,336,427,3,48449,RGB,,without_mask,mask,without_mask_1356.jpg,0f7b917138c98e38d946a1440074a80b,10.788287617318913
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1357.jpg,True,336,427,3,48327,RGB,,without_mask,mask,without_mask_1357.jpg,08018d24488d6e346c14879e2d2ebea2,10.785766381818577
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1358.jpg,True,135,145,3,6694,RGB,,without_mask,mask,without_mask_1358.jpg,30a688b49c14b6c9665675d52987e2a0,8.809116258125274
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1359.jpg,True,336,427,3,48277,RGB,,without_mask,mask,without_mask_1359.jpg,02c2a855454081a5dedea31922280764,10.784731249332715
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_136.jpg,True,153,128,3,6186,RGB,,without_mask,mask,without_mask_136.jpg,85b5d02138919900efc6e7a82750dab9,8.73020559553099
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1360.jpg,True,864,864,3,58533,RGB,,without_mask,mask,without_mask_1360.jpg,0b7eb2208652d4ec638824f7a9a25ddd,10.977363060971824
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1361.jpg,True,864,864,3,76501,RGB,,without_mask,mask,without_mask_1361.jpg,9e03e4f1dbf034d73729efe404091326,11.245072163263734
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1362.jpg,True,864,864,3,227781,RGB,,without_mask,mask,without_mask_1362.jpg,5df890d4889546ee5a8dc7441fb899e2,12.336144310191937
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1363.jpg,True,864,864,3,78343,RGB,,without_mask,mask,without_mask_1363.jpg,2091e0713418dd3130d4a427d750fba6,11.268864665400631
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1364.jpg,True,864,864,3,86035,RGB,,without_mask,mask,without_mask_1364.jpg,98ec8f158bbb3359fdc75fc7fa155b58,11.362521092296324
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1365.jpg,True,768,960,3,78816,RGB,,without_mask,mask,without_mask_1365.jpg,984afeb6ab479bdcf918cebc0063077d,11.274883988618907
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1366.jpg,True,768,960,3,78437,RGB,,without_mask,mask,without_mask_1366.jpg,85321dd3ee0e2473193e458d1460b9f9,11.270063782789915
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1367.jpg,True,576,960,3,48300,RGB,,without_mask,mask,without_mask_1367.jpg,4555158a410e4392f7ce8cbe06391253,10.785207543360087
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1368.jpg,True,576,960,3,47187,RGB,,without_mask,mask,without_mask_1368.jpg,989c7a159af2e58e8db82912c42525c9,10.761894901961734
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1369.jpg,True,146,131,3,6386,RGB,,without_mask,mask,without_mask_1369.jpg,66d0b2a746d7f4ca31d4f3c89d148b6e,8.76201995356159
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_137.jpg,True,144,132,3,4646,RGB,,without_mask,mask,without_mask_137.jpg,cef2b43691a4cf925c1483ae544cb759,8.443977129084978
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1370.jpg,True,320,428,3,21507,RGB,,without_mask,mask,without_mask_1370.jpg,c400829065c49b262b44dcb65bee6eca,9.976180237929569
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1371.jpg,True,320,428,3,13159,RGB,,without_mask,mask,without_mask_1371.jpg,53d25078b4dc55433ad3eef4bb0782f6,9.484937204879309
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1372.jpg,True,189,258,3,5432,RGB,,without_mask,mask,without_mask_1372.jpg,f1439ce39490ba1a7d0ac01d6022fb8c,8.600246746551523
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1373.jpg,True,289,277,3,7719,RGB,,without_mask,mask,without_mask_1373.jpg,bc68ecc766ca33a8553f8c60c043d72d,8.951569643018821
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1374.jpg,True,189,258,3,6685,RGB,,without_mask,mask,without_mask_1374.jpg,49fdbadd5366e2304846a3236e05eb90,8.807771066980044
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1375.jpg,True,189,258,3,6790,RGB,,without_mask,mask,without_mask_1375.jpg,9a1e3aaf25adbcdc24e9bbe41b652574,8.823353485113792
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1377.jpg,True,189,258,3,6914,RGB,,without_mask,mask,without_mask_1377.jpg,9e7573f99607c44a54e8a95f870e8a92,8.841448244098858
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1378.jpg,True,320,428,3,24004,RGB,,without_mask,mask,without_mask_1378.jpg,942d9964d289fb348729b5c399f1446a,10.08601742096504
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1379.jpg,True,320,428,3,45338,RGB,,without_mask,mask,without_mask_1379.jpg,5177500076419d38b881a91db9f6ddf0,10.72192286823823
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_138.jpg,True,143,127,3,6231,RGB,,without_mask,mask,without_mask_138.jpg,b0847295ec035363d6ef299d30586776,8.737452587550584
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1380.jpg,True,150,142,3,6552,RGB,,without_mask,mask,without_mask_1380.jpg,06eafad7878b0844f19d72d076403414,8.787678239039497
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1381.jpg,True,209,267,3,7822,RGB,,without_mask,mask,without_mask_1381.jpg,85c01197b37f83508b84a23c38977456,8.96482339168508
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1382.jpg,True,289,277,3,11608,RGB,,without_mask,mask,without_mask_1382.jpg,223de23632e8fecf81fd83da8bb625a6,9.359535938338036
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1383.jpg,True,209,267,3,7418,RGB,,without_mask,mask,without_mask_1383.jpg,a78ccd7625c7cd6d8263293faa3318bb,8.911799556189527
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1384.jpg,True,320,428,3,47009,RGB,,without_mask,mask,without_mask_1384.jpg,affbfad4d7b4827af98b11a5ed86bbd1,10.758115624018176
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1387.jpg,True,320,428,3,46959,RGB,,without_mask,mask,without_mask_1387.jpg,09e47007d077acb718425c78bb5cff10,10.757051454501978
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1389.jpg,True,320,428,3,44059,RGB,,without_mask,mask,without_mask_1389.jpg,7ce100feacd2988668097966b806dab8,10.693307620356334
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_139.jpg,True,159,139,3,8198,RGB,,without_mask,mask,without_mask_139.jpg,f1446e8eb5793ab51c48f3c38d2902eb,9.011767474596178
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1390.jpg,True,320,428,3,19304,RGB,,without_mask,mask,without_mask_1390.jpg,b88eea24d61ac0daf1ba37a0ac56db3c,9.868119408698337
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1391.jpg,True,136,145,3,6116,RGB,,without_mask,mask,without_mask_1391.jpg,5252cd60f4d3ac2904d3f6f410393a45,8.718827059242566
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1392.jpg,True,232,217,3,5627,RGB,,without_mask,mask,without_mask_1392.jpg,3b58f2ab281e3857e4020aabcb2b27f2,8.63550941823428
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1393.jpg,True,232,217,3,5643,RGB,,without_mask,mask,without_mask_1393.jpg,e6eccf5705c386ff79a1e3dad36c0f4e,8.638348312972704
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1394.jpg,True,232,217,3,4282,RGB,,without_mask,mask,without_mask_1394.jpg,b735a483db620a375bded76ff27cdc9e,8.36240897761537
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1397.jpg,True,658,382,3,24477,RGB,,without_mask,mask,without_mask_1397.jpg,6294f2f9e6bb92d4dfeae9b6a5f5a088,10.105530033942284
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1398.jpg,True,658,382,3,66093,RGB,,without_mask,mask,without_mask_1398.jpg,a22e78dedf8f566fa0b8740fb4f963cb,11.098833250161546
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1399.jpg,True,658,382,3,26410,RGB,,without_mask,mask,without_mask_1399.jpg,4827d1cc3596d7a8d06702a97d06866b,10.181535869019624
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_14.jpg,True,115,128,3,5400,RGB,,without_mask,mask,without_mask_14.jpg,5dd6c9d87d013ce6cf5b1fb57774eee3,8.594339400592892
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_140.jpg,True,137,127,3,5809,RGB,,without_mask,mask,without_mask_140.jpg,ef787a911a7699232934291d19534ae2,8.667335849845957
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1400.jpg,True,658,382,3,24399,RGB,,without_mask,mask,without_mask_1400.jpg,1aa3665b7651a29b62904d5ea6c21b95,10.102338411281293
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1401.jpg,True,658,382,3,14856,RGB,,without_mask,mask,without_mask_1401.jpg,99dff3a201334bb47ae429d9b9e0db2d,9.606226413637353
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1402.jpg,True,151,142,3,6226,RGB,,without_mask,mask,without_mask_1402.jpg,64aee111ae5d864fd322f6952434b1f8,8.736649954872451
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1403.jpg,True,166,251,3,14966,RGB,,without_mask,mask,without_mask_1403.jpg,0c1c9fbf00bdd9ae24f8fe52116bd879,9.613603056529147
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1404.jpg,True,166,251,3,4515,RGB,,without_mask,mask,without_mask_1404.jpg,791b3ff2023d22182da56d6acf7791cf,8.415381925269553
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1405.jpg,True,289,277,3,27342,RGB,,without_mask,mask,without_mask_1405.jpg,45ab84d1ebb9404735aa73a65eb15387,10.216215833592425
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1407.jpg,True,320,428,3,28114,RGB,,without_mask,mask,without_mask_1407.jpg,429ed6c45613f40d3d61881f513b5738,10.244058520726302
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1408.jpg,True,320,428,3,15320,RGB,,without_mask,mask,without_mask_1408.jpg,2864a0e4b020308f045c100ff1fb70fb,9.636979715315753
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_141.jpg,True,150,120,3,5654,RGB,,without_mask,mask,without_mask_141.jpg,65abb350843c2bc6d5822f48856ffa8f,8.640295388550221
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1410.jpg,True,263,347,3,12785,RGB,,without_mask,mask,without_mask_1410.jpg,e0004c6955c6d58d5f312e61242f3275,9.456106101326672
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1411.jpg,True,263,347,3,31484,RGB,,without_mask,mask,without_mask_1411.jpg,8bf1af56e694a962952adfc70fbd9702,10.357266520922844
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1412.jpg,True,263,347,3,12790,RGB,,without_mask,mask,without_mask_1412.jpg,c998dfbe3c4a109fa582c938dccc3b85,9.456497077599392
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1413.jpg,True,130,121,3,5780,RGB,,without_mask,mask,without_mask_1413.jpg,264751dc1584e2df8e7fa4c5a3685da8,8.662331957082475
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1415.jpg,True,864,864,3,77596,RGB,,without_mask,mask,without_mask_1415.jpg,1874073c6237ad79f394f2086a436cbf,11.259284045630187
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1418.jpg,True,864,864,3,227884,RGB,,without_mask,mask,without_mask_1418.jpg,44e1898ff72702314d374b8387e76745,12.336596394726275
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1419.jpg,True,179,281,3,7955,RGB,,without_mask,mask,without_mask_1419.jpg,ed765aceadf602b1098b6f76c4cb7faa,8.981681639973862
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_142.jpg,True,132,131,3,5583,RGB,,without_mask,mask,without_mask_142.jpg,3357300afb893cadefdababd94b70839,8.627660644442209
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1420.jpg,True,179,281,3,17300,RGB,,without_mask,mask,without_mask_1420.jpg,1b65fd5384fb09ab4ac1bfbecf956bdf,9.758519582283522
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1421.jpg,True,179,281,3,5666,RGB,,without_mask,mask,without_mask_1421.jpg,4ae8a652001e4490d8adad28429d3783,8.64241515616962
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1422.jpg,True,179,281,3,7850,RGB,,without_mask,mask,without_mask_1422.jpg,b2675780bb11342b28961e03430c8e01,8.968396191198256
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1424.jpg,True,145,142,3,8652,RGB,,without_mask,mask,without_mask_1424.jpg,80b4458a41bef134bb5a45d1dfdf4118,9.06566136060674
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1425.jpg,True,275,183,3,6920,RGB,,without_mask,mask,without_mask_1425.jpg,dbdfa997408a61f7a6ee68195535e08a,8.842315546841863
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1426.jpg,True,275,183,3,4982,RGB,,without_mask,mask,without_mask_1426.jpg,81376e6d5097af36d1cdb9b45367eb6a,8.513787398281405
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1427.jpg,True,275,183,3,15232,RGB,,without_mask,mask,without_mask_1427.jpg,bf486e4b8cf928059932938857cd73c1,9.631219406136701
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1428.jpg,True,154,225,3,6513,RGB,,without_mask,mask,without_mask_1428.jpg,4b90b6bbe1bcd3928a073ed3104021ae,8.781708985836179
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1429.jpg,True,154,225,3,12881,RGB,,without_mask,mask,without_mask_1429.jpg,73e1a6445d53d878e0224486e49ae349,9.463586267106836
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_143.jpg,True,145,139,3,7645,RGB,,without_mask,mask,without_mask_143.jpg,385a82c505fe435d443feaf6e827fb4e,8.941937914256359
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1430.jpg,True,320,428,3,51540,RGB,,without_mask,mask,without_mask_1430.jpg,7d360878309f4db2f16afc4ee0feea03,10.85013288642403
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1431.jpg,True,320,428,3,32886,RGB,,without_mask,mask,without_mask_1431.jpg,0c84c45b7dbf0d4dab2738c4172c7d8a,10.400832721888241
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1432.jpg,True,320,428,3,51441,RGB,,without_mask,mask,without_mask_1432.jpg,9652e64faf3866aac317e1b913e31f1f,10.848210238404517
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1433.jpg,True,320,428,3,26928,RGB,,without_mask,mask,without_mask_1433.jpg,5511242d248dc7c09963fdaa1efab111,10.200959051807608
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1434.jpg,True,320,428,3,28156,RGB,,without_mask,mask,without_mask_1434.jpg,5a46042bf127e5105884b57d62d44697,10.24555127050591
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1435.jpg,True,139,140,3,6077,RGB,,without_mask,mask,without_mask_1435.jpg,321b280c8eab7d0e4e7f7481f0a05405,8.712430973476739
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1436.jpg,True,259,194,3,15251,RGB,,without_mask,mask,without_mask_1436.jpg,4472f762c1c81733613e4459edaa6cb9,9.632465920977454
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1437.jpg,True,259,194,3,15244,RGB,,without_mask,mask,without_mask_1437.jpg,8415fbc87c9906f6e5946c70ee205af1,9.632006859422356
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1438.jpg,True,175,288,3,3937,RGB,,without_mask,mask,without_mask_1438.jpg,02904d2a06d4a802c8999e7c39820390,8.278428259199071
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1439.jpg,True,191,263,3,6019,RGB,,without_mask,mask,without_mask_1439.jpg,f83bda8b2b6706a2605f1cea1aab0073,8.702842538302868
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_144.jpg,True,160,127,3,6397,RGB,,without_mask,mask,without_mask_144.jpg,53b82064278f363fe1d49f6929fbfdc5,8.763740720509464
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1440.jpg,True,199,253,3,4723,RGB,,without_mask,mask,without_mask_1440.jpg,e52f82fa4b2a2df911eb59f5191b1730,8.460411177317253
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1441.jpg,True,182,278,3,7705,RGB,,without_mask,mask,without_mask_1441.jpg,f0f5e87ac0acd6d7ef550a6827923de3,8.949754525186103
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1442.jpg,True,259,194,3,5047,RGB,,without_mask,mask,without_mask_1442.jpg,56adf44f1f264adce48d4a7cd558b490,8.52674740422105
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1443.jpg,True,259,194,3,6254,RGB,,without_mask,mask,without_mask_1443.jpg,3933fe7471ec6b360b1addce48d29be4,8.741136422901011
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1444.jpg,True,192,263,3,3614,RGB,,without_mask,mask,without_mask_1444.jpg,b0cf90583497e52add138f8902edadb8,8.192847134592865
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1445.jpg,True,183,275,3,5762,RGB,,without_mask,mask,without_mask_1445.jpg,cae040209a9b60a56d6a5e6bf4c07c58,8.659213451436667
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1446.jpg,True,133,140,3,6045,RGB,,without_mask,mask,without_mask_1446.jpg,19c3177b8eed7347d166e5b9e4d59654,8.707152175339404
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1447.jpg,True,95,139,3,5188,RGB,,without_mask,mask,without_mask_1447.jpg,55e01da7ed2a0af82a6727f80f81c23c,8.55429627936774
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1448.jpg,True,194,259,3,8972,RGB,,without_mask,mask,without_mask_1448.jpg,3af74502e75a79ec5143fc3a78c32bf4,9.101975347298058
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1449.jpg,True,251,201,3,5867,RGB,,without_mask,mask,without_mask_1449.jpg,e09da5d5ad3e6abd89883a8e32f88537,8.677269139262872
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_145.jpg,True,132,133,3,6181,RGB,,without_mask,mask,without_mask_145.jpg,058f1ad386d4e24b90cf9d0565c14af0,8.729397122692061
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1450.jpg,True,206,245,3,7172,RGB,,without_mask,mask,without_mask_1450.jpg,240b453c41ad06b638d704ff084ebf2c,8.878079256126435
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1451.jpg,True,196,257,3,6008,RGB,,without_mask,mask,without_mask_1451.jpg,af48af24002a81cad72d6c126c405f23,8.701013624333928
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1452.jpg,True,275,183,3,8738,RGB,,without_mask,mask,without_mask_1452.jpg,406025bedb4b9a2c6a36767ae9f85dd3,9.075551045627543
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1453.jpg,True,225,225,3,8812,RGB,,without_mask,mask,without_mask_1453.jpg,0befa91eecbdf06baeaad47588319eb9,9.08398318309966
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1454.jpg,True,280,180,3,9944,RGB,,without_mask,mask,without_mask_1454.jpg,b2138cae057de218226bd1308ce7ee9a,9.204825191288073
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1455.jpg,True,251,201,3,7003,RGB,,without_mask,mask,without_mask_1455.jpg,1ce3a1dce1c222f76a40b8c44c4f0853,8.854236693405742
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1456.jpg,True,262,192,3,5708,RGB,,without_mask,mask,without_mask_1456.jpg,1a1820ce342089a50821a09b2c8efb94,8.64979915596426
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1457.jpg,True,222,227,3,6528,RGB,,without_mask,mask,without_mask_1457.jpg,7b0b485784f0f3786eecb198a112712c,8.784009071186633
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1458.jpg,True,153,125,3,6197,RGB,,without_mask,mask,without_mask_1458.jpg,1a3ce8173d06665c7511e6d14bcdbd2e,8.731981938347694
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1459.jpg,True,193,262,3,8362,RGB,,without_mask,mask,without_mask_1459.jpg,4827289f8af7059ce873cad0579a14ed,9.031572493381526
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_146.jpg,True,151,129,3,6983,RGB,,without_mask,mask,without_mask_146.jpg,7dd20328ca7d6b9c1f6dae7c900d7dda,8.851377097519439
